sku,_store,_attribute_set,_type,categories,name,_product_websites,age_range,aptamil_code,bottle_volume,brand,carseat_color,cartoon_figures,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image_label,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,sigg_figure,size,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
Victorinox_6.7836.L118,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 SC, Wellenschliff, gelb, 11 cm",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 黄色 11 cm</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 SC, Wellenschliff, gelb, 11 cm","切西红柿刀 SC, Wellenschliff, gelb, 11 cm","切西红柿刀 SC, Wellenschliff, gelb, 11 cm - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," SC, Wellenschliff, gelb, 11 cm"," SC, Wellenschliff, gelb, 11 cm.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8006.19L4B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切肉刀,绿色,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 切肉刀,绿色, 19cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切肉刀,绿色,Blister","切肉刀,绿色,Blister","切肉刀,绿色,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,29.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",,Blister",",,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8006.19L5B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切肉刀,粉红,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 切肉刀,粉红 19cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切肉刀,粉红,Blister","切肉刀,粉红,Blister","切肉刀,粉红,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,29.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",,Blister",",,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8006.19L9B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切肉刀,橙色,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 切肉刀,橙色,19cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切肉刀,橙色,Blister","切肉刀,橙色,Blister","切肉刀,橙色,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,29.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",,Blister",",,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8526.17L4B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 三德刀 气槽,绿色 17cm,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 三德刀 气槽,绿色 17cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"三德刀 气槽,绿色 17cm,Blister","三德刀 气槽,绿色 17cm,Blister","三德刀 气槽,绿色 17cm,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,39.50,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," , 17cm,Blister"," , 17cm,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8526.17L5B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 三德刀 气槽,,粉红 17cm,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 三德刀 气槽,,粉红 17cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"三德刀 气槽,,粉红 17cm,Blister","三德刀 气槽,,粉红 17cm,Blister","三德刀 气槽,,粉红 17cm,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,39.50,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," ,, 17cm,Blister"," ,, 17cm,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8526.17L9B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 三德刀 气槽,,橙色 17cm,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 三德刀 气槽,,橙色 17cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"三德刀 气槽,,橙色 17cm,Blister","三德刀 气槽,,橙色 17cm,Blister","三德刀 气槽,,橙色 17cm,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,39.50,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," ,, 17cm,Blister"," ,, 17cm,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8526.17L8B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 三德刀 气槽,,gelb 17cm,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 三德刀 气槽,,黄色 17cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"三德刀 气槽,,gelb 17cm,Blister","三德刀 气槽,,gelb 17cm,Blister","三德刀 气槽,,gelb 17cm,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,39.50,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," ,,gelb 17cm,Blister"," ,,gelb 17cm,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.2503.17G,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,維氏 Victorinox 三德刀 CeramicLine Fibrox Geschenkschachtel 17cm,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 三德陶瓷刀 含礼盒 17cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,三德刀 CeramicLine Fibrox Geschenkschachtel 17cm,三德刀 CeramicLine Fibrox Geschenkschachtel 17cm,三德刀 CeramicLine Fibrox Geschenkschachtel 17cm - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,82.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,, CeramicLine Fibrox Geschenkschachtel 17cm, CeramicLine Fibrox Geschenkschachtel 17cm.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.8006.19L8B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox Tranchiermesser,gelb,Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 切肉刀,黄色 19cm</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"Tranchiermesser,gelb,Blister","Tranchiermesser,gelb,Blister","Tranchiermesser,gelb,Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,29.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,"Tranchiermesser,gelb,Blister","Tranchiermesser,gelb,Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_4.0762.7,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox Lederetui, weiss",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 白色 多魔(TOMO)系列皮套</h1><br>材 质: 真皮 <br>规 格: 70mm     </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"Lederetui, weiss","Lederetui, weiss","Lederetui, weiss - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,9.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,"Lederetui, weiss","Lederetui, weiss.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_B.1013,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,維氏 Victorinox Korkenzieher zu Swiss-Tool,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        description    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,Korkenzieher zu Swiss-Tool,Korkenzieher zu Swiss-Tool,Korkenzieher zu Swiss-Tool - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,3.40,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,Korkenzieher zu Swiss-Tool,Korkenzieher zu Swiss-Tool.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.6079.9,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,"維氏 Victorinox 西红柿-/猕猴桃绿削皮器含锯齿刀片, 橙色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 西红柿-/猕猴桃绿削皮器含锯齿刀片, 橙色</h1><br>独特设计，用来对付西红柿、猕猴桃、甜辣椒、莴笋等软皮果蔬；土豆、苹果等其他水果蔬菜更是不在话下；挖孔器还可轻松挖除虫眼、芽孔。轻巧好用，锋利的内侧刀片有一个自由活动的角度，能自动贴紧瓜果的表皮，您无需经验技巧也能将果皮削得又薄又干净，而且不用担心伤到手<br>尺寸：长145mm,刀口宽约45mm<br>材质：高级塑料(黑色)+不锈钢    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"西红柿-/猕猴桃绿削皮器含锯齿刀片, 橙色","西红柿-/猕猴桃绿削皮器含锯齿刀片, 橙色","西红柿-/猕猴桃绿削皮器含锯齿刀片, 橙色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.60,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,"-/, ","-/, .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7333,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 餐刀 Swiss经典款, 圆形, Well., 黑色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 餐刀 Swiss经典款, 圆头, 锯齿, 黑色</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"餐刀 Swiss经典款, 圆形, Well., 黑色","餐刀 Swiss经典款, 圆形, Well., 黑色","餐刀 Swiss经典款, 圆形, Well., 黑色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," Swiss, , Well., "," Swiss, , Well., .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.6075.4,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,"維氏 Victorinox 通用削皮器, 绿色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 多功能刨皮器, 绿色</h1><br>尺寸：长17cm，宽1.7cm左右 <br>常厉害的刮皮刀，专门设计用来刮西红柿，土豆，甜辣椒，猕猴桃等水果，甚至是葡萄。<br>    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"通用削皮器, 绿色","通用削皮器, 绿色","通用削皮器, 绿色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.60,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", ",", .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.6075.5,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,"維氏 Victorinox 通用削皮器, 粉红",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 多功能刨皮器, 粉红</h1><br>尺寸：长17cm，宽1.7cm左右 <br>常厉害的刮皮刀，专门设计用来刮西红柿，土豆，甜辣椒，猕猴桃等水果，甚至是葡萄。<br>    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"通用削皮器, 粉红","通用削皮器, 粉红","通用削皮器, 粉红 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.60,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", ",", .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.6075.9,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,"維氏 Victorinox 通用削皮器, 橙色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 多功能刨皮器, 橙色</h1><br>尺寸：长17cm，宽1.7cm左右 <br>常厉害的刮皮刀，专门设计用来刮西红柿，土豆，甜辣椒，猕猴桃等水果，甚至是葡萄。<br>    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"通用削皮器, 橙色","通用削皮器, 橙色","通用削皮器, 橙色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.60,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", ",", .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
